variety,soil_type,season,seeding_method,fertilizer_kg_ha,temperature_avg,rainfall_mm,humidity_avg,historical_yield_tons_ha,yield_tons_ha
NSIC 218,Silty Clay,Dry,Direct Seeded,128.2133063522486,29.922159038047745,100.5347364591608,72.61366477703282,2.6210372761971032,4.55
NSIC Rc 160,Sandy Loam,Dry,Transplanted,166.8482758849413,22.620452604218297,24.185138293082268,71.60984429425734,4.756636080913935,4.9
Dinorado,Sandy Loam,Dry,Transplanted,101.01634047543033,22.816316498513384,75.43772018956916,70.55065508596348,4.987853487235075,4.9
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,76.80591813989133,24.984941127873686,103.3904872350764,86.61896009772599,5.221358812422262,4.44
NSIC Rc 222,Clay,Dry,Direct Seeded,137.74041775085718,27.141881809210112,79.09225908506978,61.77904299636999,4.137202258511927,5.92
NSIC Rc 160,Sandy Loam,Wet,Transplanted,149.78061552216008,26.062748005595864,219.38311855263177,89.1644154869204,3.857740104705272,5.06
NSIC Rc 222,Clay,Wet,Transplanted,156.90770044378243,22.448163106708073,378.75669514809886,60.24740475819408,5.128411463596232,5.72
NSIC Rc 222,Sandy Loam,Dry,Transplanted,182.29813861491945,31.574915578709515,104.41090146106578,88.36782041849428,3.6960904572044173,6.04
NSIC Rc 160,Sandy Loam,Dry,Transplanted,105.67611810336695,31.52869520358084,124.27785564040857,76.44142508515631,4.466329375703685,4.21
Dinorado,Silty Clay,Wet,Direct Seeded,61.303234434333774,24.7935632324076,262.8328033148713,81.07335733200347,4.346086769202779,4.58
NSIC 218,Sandy Loam,Wet,Transplanted,193.75228754464132,29.315256152685816,374.61583711963834,65.6139854908537,3.6164832994555356,5.78
NSIC 218,Clay Loam,Wet,Direct Seeded,115.25178911562128,27.785754113832237,224.7702713136419,79.62634617049821,2.7606698126981444,4.58
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,143.48862645096972,24.37476695005624,246.8406459553378,86.45873005583198,2.564246616012057,5.56
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,149.94579846924384,24.621715517416156,106.01416063704747,64.18440419500955,3.784713221606162,5.76
Dinorado,Clay,Dry,Transplanted,131.97705630518053,26.911531743104504,96.25599301627334,63.8124483681987,3.9436047244700703,4.54
IR64,Clay,Wet,Transplanted,80.78862946044052,26.1923694149736,386.7797970617701,69.11933727448418,4.968034804569676,4.36
NSIC Rc 160,Clay,Wet,Direct Seeded,163.27145751742123,24.912293282312643,200.32861273290882,64.85177677426195,3.7432349497344135,4.42
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,170.56279614561225,30.075115963051488,294.6252879127863,63.319375442800414,3.3434796242004077,5.65
NSIC 218,Clay,Wet,Direct Seeded,132.94633790261597,26.81462917637385,247.12758214002784,80.34957107955876,3.88628940422546,5.45
Dinorado,Clay,Dry,Direct Seeded,123.28417408772623,28.54848062389128,129.50263597222903,66.41479841737473,3.2139714412720632,4.34
NSIC Rc 160,Silty Clay,Wet,Direct Seeded,67.0907274691978,23.892735001678755,343.54172126718186,80.01044698205959,2.7740818333448694,4.0
Dinorado,Clay,Wet,Transplanted,62.59274922496758,27.335076625164866,182.32409279283934,85.85787681347449,2.8391291010583215,4.56
NSIC Rc 160,Clay Loam,Wet,Transplanted,100.9347268345293,25.179760494466215,259.30374225116714,79.56074374239002,3.4574633796907825,4.52
NSIC Rc 160,Clay Loam,Dry,Transplanted,96.62692332760898,27.264136103948783,136.08239950177034,63.58101209746203,2.538029252675472,4.74
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,193.04846764449067,29.808258334109283,64.4441012046126,77.20732722142336,3.1606098600437145,5.33
Dinorado,Silty Clay,Dry,Direct Seeded,167.54341136651448,29.689132100912616,34.254984281344036,71.80886052634652,4.862569422797062,4.74
Dinorado,Silty Clay,Wet,Transplanted,148.988644288859,25.54220678034276,324.7331567113158,70.30112810167485,3.2038515772909326,4.67
NSIC 218,Sandy Loam,Wet,Transplanted,127.64721335264076,28.94277117079639,251.75405875153996,69.55594405889497,2.832188533118548,5.26
NSIC 218,Clay,Wet,Direct Seeded,75.1051296089977,31.412899503942768,164.63293481884418,87.88296671458937,5.347241679983617,5.68
NSIC Rc 222,Silty Clay,Dry,Transplanted,196.76850082764258,28.256693299249065,124.50045656112708,82.27522370033184,4.367410349054858,6.3
NSIC Rc 222,Clay Loam,Dry,Transplanted,106.2561047360315,23.484101233826372,39.92543502192764,64.01546368740885,2.680077848306998,5.3
IR64,Clay Loam,Wet,Transplanted,66.03884036708672,28.79708629279095,326.27806533383597,74.28016439197391,2.6867318994847085,4.09
NSIC 218,Silty Clay,Wet,Direct Seeded,124.06983435736191,23.049043863493115,275.79958192124576,69.5466922576176,4.336366377097509,5.27
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,181.0997017419625,30.72110408793027,140.053093764872,89.33814937637874,4.120386406194735,4.06
Dinorado,Silty Clay,Wet,Transplanted,183.0936502665994,27.166604958019402,152.82717167002514,89.3408691885951,2.7051243171789547,5.7
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,51.644887408467085,25.851407363115797,303.16397380709327,69.58603422999104,3.1729464249200063,4.76
Dinorado,Clay Loam,Wet,Transplanted,182.94436171270996,22.570065946496925,379.97025563219665,70.56339348436364,5.287128743456765,5.35
Dinorado,Sandy Loam,Dry,Transplanted,90.72263262497879,25.807837345921097,13.202912331066482,77.98242621409636,4.216032431443052,4.73
IR64,Sandy Loam,Wet,Direct Seeded,55.84585459526346,31.032066679157893,177.75648705292224,74.37921042982501,3.8209761944434906,3.91
NSIC 218,Clay,Wet,Direct Seeded,177.16854055443116,22.209829962863033,297.6678087522922,66.39302616475324,3.250466235761098,5.02
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,179.58001339823124,26.74648157781805,332.1672204406576,79.81236500965835,2.9010941269056127,6.33
Dinorado,Clay Loam,Wet,Transplanted,139.43466197635252,31.311580911106223,167.69341753507635,70.02385931625716,3.7078950523320433,4.95
NSIC Rc 222,Silty Clay,Dry,Transplanted,136.16506359445376,25.94840999765021,138.9779655667025,79.61149494996502,5.267099677993901,6.12
NSIC Rc 160,Silty Clay,Dry,Transplanted,171.9680408932129,26.281756874621504,92.48561896568879,71.51044566983398,2.646134187032625,4.47
IR64,Clay,Dry,Direct Seeded,167.946432906542,27.785600551991198,118.4638963118034,81.00629681568815,5.4729364478286,4.58
NSIC Rc 160,Sandy Loam,Wet,Transplanted,183.51582101640562,26.629373335771835,155.65386454104657,80.03398412668952,3.1234381606060233,4.86
NSIC Rc 222,Silty Clay,Dry,Transplanted,132.91211713950554,23.686016912375525,65.78896218901663,75.26438267763002,3.7263020811970278,5.31
NSIC Rc 222,Silty Clay,Wet,Transplanted,195.14706390992131,22.185555390698603,266.0489666612368,81.14219972132493,2.6351539244971525,5.82
NSIC 218,Clay Loam,Dry,Transplanted,199.42202464000076,28.098116579787018,148.84028086724322,73.82897028696046,4.254346609324093,5.79
Dinorado,Clay Loam,Wet,Direct Seeded,67.48169149979489,31.208065870078123,347.796671808591,63.48414898950369,3.9506657962029745,4.37
Dinorado,Silty Clay,Dry,Direct Seeded,177.4315639331183,23.063641330271658,41.85719985928066,65.46318760012063,4.500121104204339,4.89
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,124.97333866228836,24.109527192527533,47.008112769344464,67.37979402496839,4.128034381874418,4.16
IR64,Clay,Dry,Transplanted,108.13495074497482,25.702294858249736,17.200542165246212,61.896867846770895,3.694533353941207,4.33
Dinorado,Silty Clay,Wet,Transplanted,141.96084648240725,30.087422290211197,190.17985252483209,81.3414366189201,4.713270093435012,5.25
NSIC 218,Clay Loam,Wet,Transplanted,58.39483358930106,24.692603164709777,359.1593180537307,71.02170680494855,2.5750633833608734,4.44
NSIC Rc 160,Clay,Wet,Direct Seeded,125.96916781506198,30.820544042787684,314.14431385589904,62.80569888980992,4.123087062623785,4.59
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,180.633585504,22.549578746500664,141.66627082860134,84.59874362176741,2.841628611487028,4.22
NSIC 218,Clay Loam,Wet,Direct Seeded,82.01922742084531,31.409566212589347,233.0433219471214,80.50962853390725,3.8080249992575,5.14
IR64,Clay Loam,Wet,Direct Seeded,113.95848421541376,27.60747077873765,278.95644962311235,73.56672711383102,4.873375950574049,4.66
NSIC 218,Silty Clay,Wet,Direct Seeded,190.92213315723131,28.587776784877043,391.39374493168464,67.42276005278202,2.9273822387812007,4.56
IR64,Sandy Loam,Wet,Transplanted,114.2845756708546,25.67689522536353,204.1092426580847,64.5523768137854,5.307431046317456,4.62
NSIC 218,Clay Loam,Wet,Direct Seeded,103.75514484985975,29.819942855110604,274.88384943601005,73.75122575265186,5.165514077174214,5.52
NSIC 218,Clay,Wet,Direct Seeded,116.08049721850674,23.66566250084406,306.1216390269052,86.55737229031686,3.7447152126000955,5.03
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,127.91791497763344,22.48911825278487,73.84410250381465,65.6518596981591,2.5179245221778097,5.23
NSIC Rc 160,Silty Clay,Dry,Transplanted,144.79870161972033,25.95516943107557,104.47933806070888,77.05977686974464,4.869234480023458,4.84
NSIC 218,Clay,Wet,Direct Seeded,170.10392013750965,30.536957139810397,184.50365136891656,88.85057985666768,5.1426874102368485,5.92
NSIC 218,Clay Loam,Dry,Direct Seeded,117.81533086464714,29.549268366376946,106.24170184479769,79.1134972429384,3.0242142770662976,5.06
Dinorado,Sandy Loam,Dry,Direct Seeded,172.62214026352103,27.17155970488958,132.43029291957487,73.19894190467605,5.248576626449671,5.54
NSIC Rc 160,Clay Loam,Wet,Transplanted,130.0580992028121,27.721377471653533,160.8805221558274,81.49118918816725,5.2422918318840885,4.72
Dinorado,Clay,Wet,Transplanted,100.77207655519665,23.298928262987555,153.36498823286783,84.7373375705612,3.9138725531025713,4.63
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,148.6926242179121,30.406815086175822,103.0895350904973,77.71548893660527,4.894104432393526,4.3
Dinorado,Sandy Loam,Wet,Direct Seeded,157.6583382115237,29.86959682964197,231.17321415000407,86.15497076978977,3.8348439348159653,4.87
NSIC 218,Silty Clay,Dry,Direct Seeded,133.70734634442312,28.564703938869428,88.6829655225862,75.43775278127212,4.192138797755853,5.23
NSIC 218,Clay,Dry,Direct Seeded,58.492245970208515,26.661910363289383,109.4445933867461,84.90087006618771,3.45951702942929,4.94
NSIC Rc 222,Clay Loam,Dry,Transplanted,75.48243127412374,31.644592682795125,115.1359118604377,88.56057721217086,2.9784080359624734,5.02
Dinorado,Sandy Loam,Wet,Direct Seeded,92.79465813353423,30.79031971876471,168.48682362121633,75.03730401070551,4.739609751442096,4.45
IR64,Silty Clay,Dry,Transplanted,92.39384089272397,28.444304935146185,36.02991247478748,78.15005146755976,2.504178533557407,3.97
NSIC Rc 222,Silty Clay,Wet,Direct Seeded,151.0131200370306,25.71800997717288,350.94248813527867,78.28402628849506,4.238658068946345,5.12
Dinorado,Silty Clay,Wet,Transplanted,52.75229925104489,28.180222786815122,399.3298817904365,83.44304590794872,5.094058079135391,3.98
Dinorado,Clay Loam,Wet,Transplanted,163.35226655742798,27.754409265306656,165.325955433616,84.68897520532269,3.163831860329352,5.12
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,89.80137122103997,25.942419878349163,258.1815689833599,60.81687948618182,3.498698370394007,4.74
NSIC 218,Clay Loam,Wet,Transplanted,96.50327693241536,25.06673971688076,156.4330307456437,82.00078692271163,4.262457558593388,5.43
Dinorado,Clay Loam,Dry,Direct Seeded,129.18647419158864,26.070107922373225,25.35338545674542,83.51445733890714,3.2406107395934205,4.38
NSIC 218,Clay Loam,Wet,Transplanted,82.38884014084363,27.73911406033398,183.49772268931582,81.0128831837471,5.042460571992349,5.82
NSIC Rc 222,Clay,Wet,Transplanted,182.67069703632913,26.281348447110943,230.73064022766852,81.41086977969289,3.599809501337665,5.96
NSIC 218,Clay,Wet,Direct Seeded,62.80531689898479,24.63574488201384,248.42455326441245,61.24208577552808,4.244841159459659,5.45
NSIC Rc 160,Clay,Wet,Direct Seeded,116.65735434515973,29.60963317760809,384.94573660716003,73.26115985846718,3.178363442797626,4.14
IR64,Sandy Loam,Wet,Transplanted,177.41334041823347,27.31467495957413,248.95920218922396,84.54538949165222,2.6241590109729573,4.26
Dinorado,Clay Loam,Dry,Transplanted,142.37658416318538,22.676751632256,20.478839067978836,88.02021423885311,3.021100798040982,4.35
IR64,Clay Loam,Wet,Direct Seeded,93.84942737639503,25.683165056261256,274.06941476435054,66.88403761715804,2.6385968128264095,4.39
NSIC 218,Clay,Wet,Direct Seeded,113.11403116646912,30.849134572119937,211.3958420684666,77.37584821058385,3.9058116988396576,5.0
Dinorado,Clay Loam,Dry,Direct Seeded,156.0041570513772,29.55236531199952,62.36748923315513,84.12990718651751,4.259912172754149,4.67
NSIC 218,Clay Loam,Wet,Transplanted,195.9891115045849,25.23246783944007,150.03128468914386,82.57222928577556,2.6340256230563583,6.0
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,183.97080775691504,31.38183152044509,79.72003357728433,78.56670350940237,2.7714466646137987,4.02
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,101.36492125735651,22.7660290835821,96.19098576058052,60.56073564786001,3.956575080431053,5.53
Dinorado,Silty Clay,Dry,Transplanted,199.72968189317862,31.61234703892189,144.1248327565454,81.71657520334698,4.897539796602929,4.92
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,50.52569952965874,24.457050924846754,56.31029482898087,83.19727509836444,4.384027536747158,3.23
NSIC Rc 160,Sandy Loam,Wet,Direct Seeded,54.14446337126226,22.090941803024194,374.83361418328377,81.68548519876904,2.8141306603116085,3.74
Dinorado,Clay,Wet,Direct Seeded,173.57607727567907,26.338080365183266,170.4286892590762,82.9742748446987,5.162626821524484,5.34
NSIC 218,Silty Clay,Dry,Direct Seeded,79.9194030249578,25.589704296870085,116.52236729081842,72.92744678036581,5.25235070436924,5.43
NSIC Rc 160,Clay,Dry,Transplanted,59.115390259436126,27.390890052067938,84.3900667432839,89.81256437776173,3.474870483548383,3.98
IR64,Silty Clay,Wet,Direct Seeded,85.57221098547532,29.967728605698454,391.0622102590573,83.12360747617977,4.348053375644087,3.6
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,113.91502309712902,30.424308021504473,40.812590492168354,77.36040015839957,3.9769814505541357,4.33
NSIC 218,Silty Clay,Dry,Direct Seeded,159.58494056501073,26.01229999611692,96.14276007802627,88.02573809239871,5.326071305889466,5.7
NSIC 218,Sandy Loam,Dry,Direct Seeded,143.65032898268083,26.2984574370635,145.4046649605585,87.24595018374055,4.026245598846208,5.44
IR64,Clay Loam,Wet,Direct Seeded,85.64318263406307,23.481777303294738,182.71102602506505,84.43701196002795,5.379897441136192,4.38
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,125.49056721508767,22.475476088811636,27.403161895178137,76.91084756951298,3.0980276515906184,4.22
NSIC 218,Sandy Loam,Wet,Transplanted,188.9321158097853,28.412149902350247,301.2196201876101,75.81303057440141,3.5366102730870397,5.81
Dinorado,Silty Clay,Wet,Transplanted,172.25116654756366,22.64437625552692,399.85264696415925,69.86123795923562,4.844035720288412,4.64
NSIC Rc 222,Clay Loam,Wet,Transplanted,98.47846772476902,29.33830119421456,184.61614901741896,67.52633937311845,4.850832206780103,5.54
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,197.33968420335444,27.390901450222476,81.01916703689206,75.3707855092526,4.696549821870115,6.16
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,156.29306006526963,23.985829782260833,17.22516958107395,77.33345285135921,5.078834393995912,5.31
NSIC Rc 160,Clay Loam,Wet,Direct Seeded,59.36740335001727,27.395229435126495,255.98577123495608,67.33579294376537,4.607638518831436,4.07
IR64,Sandy Loam,Wet,Transplanted,55.2741069932958,23.82997716602099,345.10591724286917,87.67803730960436,4.408255433416702,4.31
NSIC 218,Clay Loam,Wet,Direct Seeded,75.26119235150449,26.38737207510412,158.04753746249207,76.71821990202956,3.876775039232536,5.46
Dinorado,Clay Loam,Dry,Transplanted,159.17838020752203,29.995603162422288,54.97028184549072,75.79515976146439,3.901263229987981,4.89
Dinorado,Clay,Dry,Direct Seeded,77.56083887636419,26.619192934106373,96.88437486315877,73.06915165098421,3.7184844796127248,4.18
NSIC Rc 160,Clay,Wet,Direct Seeded,126.72301538132503,23.486993182975482,322.44568778501116,61.742138871505816,4.360635399111461,4.65
NSIC Rc 222,Clay,Wet,Transplanted,63.98901802712476,29.23828681822945,170.09333447269987,86.47204003379548,3.7199917876989805,5.79
NSIC Rc 160,Clay Loam,Dry,Transplanted,188.13292367452928,23.867684162700087,127.74797104430564,69.5098267932909,2.942482942259791,4.53
IR64,Silty Clay,Wet,Transplanted,101.59409203753513,29.385498743701095,209.1300355683066,79.27381003404884,2.81958884862594,4.17
IR64,Sandy Loam,Dry,Transplanted,186.2198084840946,26.793522892158332,112.24597904164995,78.22300676910106,5.273416825731333,5.02
NSIC 218,Sandy Loam,Dry,Transplanted,191.73134628658164,26.537417590943015,74.79994895016634,77.5346047615358,2.574216722613649,5.41
NSIC 218,Sandy Loam,Wet,Transplanted,50.919297097052116,30.514350378574747,190.01904062334012,75.77136606034752,2.816401785416957,5.52
IR64,Clay,Wet,Direct Seeded,119.62027807980981,29.086035243406688,376.83410791173407,65.44319500293985,3.83591462393676,3.9
IR64,Clay Loam,Dry,Transplanted,53.69840835603393,22.329107969549394,137.29118599458053,68.41817223143897,3.2887788007131395,3.63
IR64,Clay,Dry,Direct Seeded,186.30391494543588,24.961743146016023,52.38005310332789,75.72564213810901,3.717546701206438,4.72
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,127.76113171018638,30.709206608498988,115.55767743152329,83.68027354790777,2.85234214478165,3.91
IR64,Clay Loam,Dry,Direct Seeded,61.24160190477453,22.183261685451985,76.36126304467274,72.95966911951255,2.892720810542122,3.73
Dinorado,Sandy Loam,Dry,Direct Seeded,66.54150924148503,27.452534462619703,135.80900565418858,66.11767659138393,4.9019737261753455,4.85
NSIC Rc 222,Clay,Wet,Direct Seeded,107.52635367391085,29.27825669173944,195.1141791954202,62.63833274416278,4.777326232300911,5.7
IR64,Clay,Dry,Transplanted,191.0351289309334,28.21856085484576,121.64059503152643,79.89033010482072,2.812758597173843,4.37
NSIC Rc 222,Silty Clay,Dry,Transplanted,153.93637273521213,29.605322021044365,136.20575258299334,72.70019911863494,4.50337124469706,5.93
NSIC Rc 160,Silty Clay,Dry,Transplanted,180.14282992836985,29.25691848914746,39.99469885189028,63.761126778679255,4.32793397006645,4.37
NSIC Rc 222,Clay,Wet,Direct Seeded,104.96849695099695,28.92030695153113,160.1085238787893,80.23400639960951,4.640088168040689,5.64
NSIC Rc 160,Silty Clay,Wet,Transplanted,56.48205493249975,30.21539860925652,296.9064196119406,66.2273619256312,3.9233467136874225,4.33
Dinorado,Sandy Loam,Dry,Direct Seeded,196.14764558066213,28.456906684495383,103.54106049626911,75.2704814491103,3.3099604826003226,5.26
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,52.575948599355435,26.02418494256982,113.3848771314296,69.18563925230582,4.491037508069583,3.93
