variety_maturity_days,variety_max_yield,variety_avg_yield,land_area_ha,fertilizer_kg_ha,historical_yield_tons_ha,temperature_avg,rainfall_mm,humidity_avg,yield_class,yield_tons_ha,variety_Angelica (NSIC Rc122),variety_NSIC 2016 Rc 456H (Mestiso 78),variety_NSIC RC 402 (Tubigan 36),variety_NSIC Rc 480,variety_NSIC Rc 486 (Mestiso 80),variety_NSIC Rc 512 (Tubigan 44),variety_NSIC Rc 534 (Salinas 29),variety_NSIC Rc 666H,variety_NSIC Rc124H (MESTISO 4),variety_NSIC Rc132H (MESTISO 6),variety_NSIC Rc160 (Tubigan 14),variety_NSIC Rc204H (Mestiso 20),variety_NSIC Rc216 (Tubigan 17),variety_NSIC Rc222 (Tubigan 18),variety_NSIC Rc234H (MESTISO 27),variety_NSIC Rc440(Tubigan 39),variety_PSB Rc18 (Ala),variety_PSB Rc72H (Mestiso),classification_Hybrid,classification_Inbred,soil_type_Clay,soil_type_Clay Loam,soil_type_Sandy Loam,soil_type_Silty Clay,season_Dry,season_Wet,seeding_method_Direct Seeded,seeding_method_Transplanted
114,14.0,5.5,0.62,48.9,3.84,27.95,97.5,71.2,Low,3.915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
113,8.7,5.9,4.75,156.7,4.69,25.33,227.6,83.9,Low,4.033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
113,10.2,5.6,4.89,125.9,4.02,26.86,328.1,64.9,Low,4.167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
123,9.9,5.4,5.96,127.0,3.97,30.78,162.9,82.1,Low,3.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
130,6.7,3.1,3.0,102.2,2.56,27.54,212.5,80.0,Low,2.752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
131,6.7,3.1,1.79,172.6,1.85,29.71,374.0,80.8,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
104,9.3,5.7,5.07,71.2,5.81,24.64,28.6,70.5,Low,4.51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
110,6.79,5.22,4.38,64.0,3.59,26.87,169.6,73.3,Low,4.524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
123,8.1,5.1,2.68,90.2,4.02,25.15,204.8,95.4,Low,3.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
112,11.7,6.7,4.24,44.4,6.22,31.84,88.3,63.6,Low,5.588,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
122,8.2,5.6,5.69,116.9,4.05,28.57,256.8,75.5,Low,4.023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
131,6.7,3.1,5.7,40.5,2.2,28.27,240.7,76.9,Low,2.239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
104,9.3,5.7,3.76,53.7,5.77,27.77,76.0,57.0,Low,2.806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
115,9.8,6.5,4.3,86.4,5.88,28.47,150.2,90.1,Low,5.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
111,11.7,6.4,1.68,138.6,5.17,24.52,289.1,51.4,Low,4.982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
123,9.9,5.4,3.88,74.2,5.24,18.9,106.5,92.1,Low,3.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
113,13.9,6.5,2.73,40.0,5.94,31.19,48.5,81.0,Low,5.436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
121,5.0,4.7,3.03,57.0,4.2,25.53,230.7,67.0,Low,3.516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
113,10.2,5.6,5.3,73.8,4.9,23.14,15.8,67.8,Low,3.941,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
115,9.8,6.5,0.63,74.6,5.05,26.31,137.0,77.4,Low,4.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
107,14.0,5.5,3.19,136.9,3.54,30.46,240.6,89.1,Low,4.729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
123,8.1,5.1,5.12,93.9,3.94,28.56,203.6,86.4,Low,3.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
110,6.79,5.22,5.79,43.9,5.05,26.64,280.2,52.5,Low,2.812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
109,10.8,5.5,5.71,67.1,5.42,29.89,226.4,83.3,Low,4.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
113,8.7,5.9,2.3,54.2,5.13,23.27,192.1,68.1,Low,2.847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
114,14.0,5.5,3.03,57.7,4.66,24.48,47.3,75.4,Low,4.772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
130,6.7,3.1,2.58,122.5,1.45,27.74,234.9,83.3,Low,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
113,10.2,5.6,2.15,101.6,4.16,25.79,67.3,92.5,Low,4.709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
113,13.9,6.5,4.55,79.2,5.87,24.0,285.2,56.4,Low,5.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
110,6.79,5.22,3.46,61.6,4.75,26.38,91.9,65.0,Low,4.13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
115,9.8,6.5,2.44,112.1,5.47,28.17,349.5,84.6,Low,5.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
115,9.8,6.5,3.51,73.2,5.01,26.26,410.5,84.6,Low,4.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
113,10.2,5.6,3.37,61.3,3.83,25.51,108.9,73.5,Low,4.408,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
130,6.7,3.1,2.53,93.2,2.45,27.18,240.2,78.5,Low,2.367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
114,14.0,5.5,3.13,40.3,4.8,23.57,299.2,76.5,Low,3.682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
130,6.7,3.1,5.65,59.4,3.01,24.88,253.9,73.5,Low,2.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
130,6.7,3.1,1.9,102.3,2.86,32.26,280.9,84.3,Low,2.527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
113,8.7,5.9,3.31,92.9,5.43,23.47,342.8,80.7,Low,4.859,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
107,8.2,5.6,5.34,78.2,4.61,26.01,231.6,63.9,Low,4.401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
111,11.7,6.4,0.63,93.1,5.68,24.67,160.5,74.1,Low,5.113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
107,4.4,3.2,0.88,52.2,3.7,25.1,174.1,77.7,Low,2.363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
111,11.7,6.4,1.89,50.3,5.14,25.14,212.4,88.3,Low,4.493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
115,9.8,6.5,2.73,68.4,5.92,27.85,207.5,69.3,Low,4.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
121,5.0,4.7,4.47,178.9,2.92,28.83,162.9,86.0,Low,2.879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
112,11.7,6.7,3.91,75.5,5.82,26.55,91.4,80.1,Low,5.277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
106,7.9,5.7,5.58,109.5,5.3,24.4,288.2,64.3,Low,4.256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
107,8.2,5.6,1.05,111.6,4.94,24.4,216.6,96.9,Low,4.053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
121,5.0,4.7,3.35,160.5,2.9,32.52,191.6,76.6,Low,3.003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
105,10.1,5.6,2.11,77.6,4.64,24.87,146.1,71.5,Low,4.582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
114,14.0,5.5,4.9,152.1,4.29,28.28,310.0,69.2,Low,3.804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
113,10.2,5.6,1.27,49.1,5.16,26.0,275.8,80.9,Low,4.096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
107,4.4,3.2,0.61,158.1,2.15,28.24,144.0,72.0,Low,2.421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
121,5.0,4.7,2.42,95.3,3.98,24.63,311.2,69.4,Low,2.053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
106,7.9,5.7,2.2,104.5,4.32,27.84,140.2,78.9,Low,4.127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
121,5.0,4.7,4.5,163.8,3.59,23.9,359.5,83.8,Low,3.093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
123,8.1,5.1,2.77,104.0,4.11,25.13,209.8,79.3,Low,4.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
109,10.8,5.5,1.82,174.9,4.04,33.75,99.9,87.6,Low,3.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
112,11.7,6.7,2.13,74.6,5.95,31.84,120.9,77.4,Low,5.576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
114,10.0,6.1,4.04,42.1,5.32,25.19,332.9,97.2,Low,4.891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
114,10.0,6.1,4.65,78.0,4.96,29.65,265.3,83.1,Low,4.267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
115,9.8,6.5,1.95,53.3,5.45,28.01,264.2,73.3,Low,4.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
123,8.1,5.1,5.21,100.2,4.33,27.75,151.1,70.2,Low,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
112,9.7,6.0,5.17,54.3,5.54,28.47,135.1,85.1,Low,5.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
113,10.2,5.6,2.92,162.6,4.44,23.41,100.7,75.4,Low,4.502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
123,8.1,5.1,2.11,52.9,4.49,32.46,102.2,81.0,Low,3.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
114,10.0,6.1,5.12,57.8,5.71,30.72,164.4,73.7,Low,4.339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
112,11.7,6.7,5.4,136.0,5.86,29.18,341.7,60.8,Low,3.963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
113,8.7,5.9,5.35,79.0,4.2,28.11,236.5,68.6,Low,4.832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
115,9.8,6.5,0.79,60.2,5.59,23.14,234.4,84.4,Low,4.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
123,9.9,5.4,4.12,160.6,4.58,30.44,267.9,73.8,Low,4.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
109,10.8,5.5,0.83,69.4,5.19,21.44,79.8,55.0,Low,4.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
123,9.9,5.4,2.43,52.1,5.32,28.9,322.2,86.7,Low,3.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
107,14.0,5.5,4.68,103.4,5.15,30.32,232.5,86.4,Low,4.85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
123,9.9,5.4,3.23,99.1,4.46,31.22,111.7,84.8,Low,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1
118,9.1,5.7,4.76,109.2,5.11,26.06,257.3,97.0,Low,4.545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
106,7.9,5.7,5.4,102.1,5.04,28.28,208.6,77.6,Low,4.589,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
109,10.8,5.5,3.19,97.0,4.79,24.29,229.7,75.4,Low,4.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
123,8.1,5.1,3.12,139.1,4.22,22.74,170.2,78.7,Low,4.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
110,6.79,5.22,3.89,42.5,4.36,25.33,206.9,69.8,Low,3.769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
113,8.7,5.9,5.67,59.0,5.34,25.25,284.3,87.6,Low,5.341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
121,5.0,4.7,5.83,79.7,4.35,30.1,260.2,63.3,Low,3.174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
109,10.8,5.5,1.89,111.1,4.86,25.33,208.2,72.5,Low,3.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
131,6.7,3.1,4.83,135.8,2.58,29.17,213.3,81.8,Low,2.925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
107,8.2,5.6,1.48,55.2,4.52,30.7,91.3,73.1,Low,5.466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
107,4.4,3.2,2.13,167.0,2.18,29.49,196.4,72.8,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
109,10.8,5.5,3.54,54.6,4.63,28.54,198.0,76.6,Low,3.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
122,8.2,5.6,3.1,83.4,5.01,27.54,92.5,66.5,Low,3.861,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
111,11.7,6.4,2.08,53.1,5.83,25.5,253.7,80.6,Low,5.036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
122,8.2,5.6,4.67,47.0,5.42,23.7,228.0,73.2,Low,4.354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
106,7.9,5.7,0.55,67.9,4.66,27.42,146.8,80.0,Low,4.673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
110,6.79,5.22,4.18,57.8,4.3,30.0,197.7,76.8,Low,3.462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
110,6.79,5.22,5.35,94.3,4.24,24.77,257.7,70.8,Low,4.061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
131,6.7,3.1,2.91,85.9,2.55,25.51,121.0,66.6,Low,2.251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
107,4.4,3.2,2.12,79.7,2.05,26.92,286.1,88.6,Low,2.208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
106,7.9,5.7,1.42,73.2,5.48,29.04,251.4,107.7,Low,4.554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
114,14.0,5.5,2.88,72.8,5.17,31.83,186.3,84.6,Low,4.444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
105,10.1,5.6,5.45,61.8,5.02,24.36,198.2,61.8,Low,5.191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
121,5.0,4.7,2.48,64.9,4.2,25.5,41.6,79.3,Low,3.854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
104,9.3,5.7,5.99,114.5,4.72,23.99,77.1,78.6,Low,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
113,8.7,5.9,4.06,42.5,5.66,26.48,77.6,85.7,Low,5.251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
109,10.8,5.5,0.67,54.1,5.16,24.69,82.3,57.5,Low,4.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
123,9.9,5.4,1.6,105.6,4.53,28.09,74.3,77.9,Low,3.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0
112,11.7,6.7,0.81,109.2,5.41,31.11,237.6,81.9,Low,5.391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
107,4.4,3.2,4.09,133.2,2.72,33.0,135.5,73.8,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
109,10.8,5.5,0.36,165.9,4.41,28.76,105.3,74.8,Low,2.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
110,6.79,5.22,1.38,81.1,4.21,30.54,234.2,73.1,Low,4.491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
105,10.1,5.6,1.54,130.7,4.99,28.99,296.2,70.6,Low,3.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
104,9.3,5.7,1.51,143.7,4.36,31.19,225.1,63.6,Low,3.621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
107,4.4,3.2,5.01,55.9,2.48,26.58,110.8,101.0,Low,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
107,8.2,5.6,4.91,90.6,4.93,32.61,223.2,68.7,Low,3.899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
105,10.1,5.6,5.0,141.5,4.53,26.82,223.4,77.3,Low,4.317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
121,5.0,4.7,1.61,102.6,3.92,23.57,132.2,76.0,Low,2.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
112,11.7,6.7,3.3,42.7,6.66,22.83,197.6,84.5,Low,5.119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
121,5.0,4.7,2.64,107.0,3.81,28.39,306.9,90.6,Low,4.385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
114,10.0,6.1,5.8,81.1,5.39,27.97,287.9,70.0,Low,4.991,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
123,8.1,5.1,1.41,77.8,4.6,29.42,163.2,86.2,Low,4.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
123,9.9,5.4,0.92,78.2,4.5,30.63,225.2,68.4,Low,4.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
113,13.9,6.5,3.31,136.9,5.64,25.38,317.2,60.0,Low,5.224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
113,13.9,6.5,2.46,90.5,5.07,30.71,162.1,78.2,Low,4.823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
123,8.1,5.1,2.8,40.6,4.92,31.37,192.9,89.4,Low,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
107,4.4,3.2,3.19,171.6,2.72,27.93,107.0,77.4,Low,2.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
114,14.0,5.5,2.01,41.1,4.5,26.16,153.3,69.1,Low,3.492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
109,10.8,5.5,2.26,91.7,4.47,30.37,150.2,86.9,Low,4.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1
106,7.9,5.7,4.57,129.2,4.2,29.29,225.2,86.0,Low,3.883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
114,14.0,5.5,4.62,77.5,4.57,29.47,71.3,76.9,Low,4.342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
131,6.7,3.1,3.4,118.4,2.4,33.51,234.9,69.0,Low,2.446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
123,8.1,5.1,5.54,46.6,4.18,24.99,63.3,84.5,Low,4.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
113,8.7,5.9,2.66,59.2,5.29,34.87,251.4,83.1,Low,4.009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
123,8.1,5.1,2.34,117.7,4.59,30.6,304.1,70.5,Low,4.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
111,11.7,6.4,5.07,68.7,5.51,31.74,123.0,70.8,Low,4.908,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
113,13.9,6.5,5.89,49.8,5.49,30.32,157.8,88.1,Low,4.475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
121,5.0,4.7,2.93,121.5,3.91,29.76,143.4,66.7,Low,3.597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
123,9.9,5.4,5.75,49.2,4.59,27.24,166.4,80.2,Low,4.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
112,11.7,6.7,2.41,118.6,5.44,25.57,337.8,81.4,Low,5.521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
107,4.4,3.2,2.8,43.2,3.14,31.25,213.0,78.7,Low,2.975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
131,6.7,3.1,5.08,141.7,1.73,27.78,244.5,83.4,Low,2.027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
107,8.2,5.6,5.67,88.3,4.74,29.82,155.3,72.8,Low,3.438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
113,8.7,5.9,2.63,59.5,4.84,29.34,122.6,89.6,Low,4.311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
